SNIP Year,Value
2012,0.305
2012,0.289
2012,0.759
2012,0.51
2012,0.646
2012,0.135
2012,0.787
2012,1.059
2012,1.75
2012,2.277
2012,2.333
2012,1.343
2012,0.153
2012,0.742
2012,1.42
2012,1.311
2012,0.183
2012,0.557
2012,0.559
2012,1.113
2012,1.412
2012,1.3
2012,1.097
2012,0.782
2012,1.409
2012,1.019
2012,0.679
2012,0.137
2012,0.126
2012,1.369
2012,0.712
2012,0.209
2012,0.131
2012,0.412
2012,0.37
2012,0.356
2012,0.783
2012,0.601
2012,1.162
2012,1.049
2012,1.596
2012,0.182
2012,0.424
2012,0.117
2012,0.407
2012,1.248
2012,0.466
2012,1.163
2012,0
2012,0.483
2012,0.706
2012,1.802
2012,0.99
2012,0.633
2012,0.538
2012,0.915
2012,0.301
2012,1.176
2012,1.119
2012,1.244
2012,1.301
2012,2.089
2012,1.821
2012,1.221
2012,1.764
2012,1.077
2012,0.484
2012,1.04
2012,0.921
2012,1.273
2012,1.383
2012,1.344
2012,1.092
2012,1.015
2012,1.254
2012,1.001
2012,0.983
2012,0.98
2012,0.697
2012,5.741
2012,0.165
2012,4.329
2012,1.216
2012,1.406
2012,0.675
2012,3.213
2013,1.014
2013,1.992
2013,0.101
2013,0
2013,1.152
2013,0.494
2013,0.216
2013,1.401
2013,2.163
2013,0.859
2013,1.12
2013,3.947
2013,2.207
2013,5.287
2013,1.091
2013,2.694
2013,0.583
2013,1.331
2013,1.153
2013,0.657
2013,1.227
2013,2.65
2013,2.434
2013,4.859
2013,0.834
2013,1.51
2013,1.96
2013,10.568
2013,0.893
2013,2.651
2013,3.019
2013,0.795
2013,3.537
2013,3.171
2013,3.761
2013,1.206
2013,2.77
2013,3.993
2013,1.031
2013,0.77
2013,0.082
2013,1.624
2013,0.425
2013,0.594
2013,0.292
2013,0.264
2013,0.229
2013,1.357
2013,0.457
2013,1.118
2013,0.751
2013,0.936
2013,1.551
2013,1.272
2013,0.765
2013,0
2013,0.663
2013,0.83
2013,0.33
2013,0.426
2013,0.257
2013,0.224
2013,0.892
2013,0.319
2013,0.452
2013,0.418
2013,0.551
2013,0.416
2013,0.199
2013,0
2013,0.405
2013,0.382
2013,1.064
2013,0.997
2013,0.392
2013,5.01
2013,0.265
2013,0.863
2013,1.268
2013,1.132
2013,0.086
2013,0.783
2013,0.423
2013,0.443
2013,1.048
2013,0.904
2013,1.007
2013,1.123
2013,0.956
2013,0.596
2013,0.031
2013,0.761
2013,0.754
2013,0.242
2013,0.955
2013,1.479
2013,2.736
2013,3.928
2013,1.071
2013,0.802
2013,0.603
2013,0.528
2013,1.221
2013,1.079
2013,0.981
2013,0.556
2013,0.208
2013,0.638
2013,0.577
2013,1.102
2013,1.088
2013,0.511
2013,0.301
2013,1.108
2013,2.456
2013,0.321
2013,1.12
2013,0.485
2013,0.99
2013,0.912
2013,0.563
2013,1.313
2013,0
2013,1.412
2013,1.249
2013,1.554
2013,0.595
2013,0.945
2013,1.131
2013,0.927
2013,0.822
2013,0.967
2013,1.151
2013,0.08
2013,0.786
2013,0.565
2013,0.555
2013,0.741
2013,0.499
2013,1.058
2013,1.063
2013,0.326
2013,0.554
2013,0.887
2013,0.507
2013,2.141
2013,1.293
2013,0.904
2013,0.459
2013,0.671
2013,1.232
2013,0.705
2013,0.843
2013,1.35
2013,0.168
2013,0.179
2013,0.666
2013,0.618
2013,1.011
2013,0.303
2013,0.684
2013,0.517
2013,0.686
2013,0.546
2013,0.344
2013,0
2013,0.163
2013,0.075
2013,0.223
2013,1.118
2013,1.245
2013,1.973
2013,1.426
2013,0.829
2013,1.32
2013,1.386
2013,1.044
2013,1.033
2013,3.215
2013,0.867
2013,0.447
2013,1.825
2013,0.547
2013,0.325
2013,3.456
2013,2.679
2013,2.409
2013,3.738
2013,1.323
2013,1.325
2013,1.103
2013,2.362
2013,1.908
2013,0.725
2013,1.427
2013,0.779
2013,0.987
2013,1.388
2013,1.025
2013,1.223
2013,0.723
2013,0.399
2013,0.923
2013,1.265
2013,2.265
2013,0.656
2013,1.708
2013,0.462
2013,0.457
2013,1.757
2013,3.595
2013,1.588
2013,0.739
2013,0.951
2013,1.06
2013,2.14
2013,0.399
2013,0.589
2013,4.681
2013,0.452
2013,1.969
2013,2.475
2013,2.137
2013,1.079
2013,1.235
2013,0.91
2013,0.434
2013,1.467
2013,0.428
2013,1.504
2013,1.947
2013,1.991
2013,1.783
2013,0.786
2013,0.978
2013,1.021
2013,11.18
2013,1.293
2013,1.378
2013,0.943
2013,0.548
2013,1.352
2013,0.154
2013,0.712
2013,0.929
2013,1.035
2013,1.795
2013,0.214
2013,1.036
2013,0.964
2013,0.792
2013,1.582
2013,2.052
2013,1.999
2013,0.972
2013,1.313
2013,1.086
2013,1.013
2013,0.183
2013,0
2013,1.892
2013,1.009
2013,2.604
2013,0.963
2013,0.669
2013,0.695
2013,0.748
2013,0.498
2013,0.527
2013,0.959
2013,2.267
2013,1.292
2013,1.83
2013,1.226
2013,0.476
2013,1.236
2013,0.671
2013,0.673
2013,0.433
2013,0.853
2013,2.033
2013,0.784
2013,1.255
2013,0.628
2013,1.013
2013,1.628
2013,2.178
2013,1.315
2013,1.769
2013,0.097
2013,0.192
2013,0.719
2013,1.11
2013,1.695
2013,1.232
2013,2.77
2013,2.696
2013,1.91
2013,1.383
2013,1.765
2013,1.448
2013,1.039
2013,1.042
2013,1.333
2013,0.712
2013,0.267
2013,1.13
2013,0.131
2013,0.151
2013,0.195
2013,0.158
2013,0.087
2013,0.301
2013,0.379
2013,0.281
2013,0.737
2013,0.916
2013,1.221
2013,0.862
2013,0.492
2013,1.277
2013,2.154
2013,1.299
2013,0.613
2013,1.254
2013,0.89
2013,1.755
2013,1.835
2013,1.386
2013,0.735
2013,0.623
2013,0.18
2013,1.042
2013,0.98
2013,1.888
2013,0.333
2013,0.817
2013,2.539
2013,0.553
2013,0.577
2013,0.952
2013,1.235
2013,0.28
2013,0.639
2013,0.604
2013,1.248
2013,1.332
2013,0.785
2013,0.451
2013,0.06
2013,1.265
2013,0.336
2013,1.137
2013,0.972
2013,0.302
2013,3.757
2013,3.891
2013,2.675
2013,0.967
2013,0.319
2013,1.801
2013,3.474
2013,0.44
2013,1.318
2013,0.844
2013,0.981
2013,1.095
2013,1.505
2013,1.125
2013,0.25
2013,2.531
2013,0.947
2013,1.611
2013,1.325
2013,1.59
2013,1.486
2013,0.925
2013,1.113
2013,0.809
2013,0.679
2013,1.666
2013,0.872
2013,1.602
2013,2.082
2013,1.41
2013,0.801
2013,0.122
2013,2.694
2013,1.576
2013,0.774
2013,0.739
2013,1.287
2013,1.556
2013,0.783
2013,0.972
2013,3.004
2013,1.301
2013,1.276
2013,1.493
2013,2.769
2013,1.875
2013,1.067
2013,1.103
2013,0.368
2013,2.345
2013,1.791
2013,0.856
2013,0.896
2013,1.788
2013,1.068
2013,1.9
2013,0.702
2013,1.9
2013,1.083
2013,2.388
2013,1.657
2013,1.155
2013,1.164
2013,1.367
2013,1.015
2013,1.08
2013,1.259
2013,1.086
2013,1.025
2013,1.028
2013,1.12
2013,1.362
2013,1.207
2013,1.4
2013,1.143
2013,1.252
2013,1.203
2013,3.282
2013,0.866
2013,2.02
2013,0.9
2013,4.174
2013,0.705
2013,0.708
2013,0.306
2013,2.06
2013,1.17
2013,3.441
2013,1.2
2013,1.262
2013,1.771
2013,1.766
2013,3.876
2013,1.466
2013,2.247
2013,1.414
2013,2.594
2013,0.769
2013,0.668
2013,1.24
2013,0.884
2013,0.906
2013,1.351
2013,1.866
2013,0.744
2013,1.271
2013,0.579
2013,1.411
2013,1.624
2013,4.971
2013,1.19
2013,4.306
2013,0.75
2013,1.018
2013,4.713
2013,0.687
2013,1.105
2013,0.506
2013,1.12
2013,0.767
2013,0.528
2013,0.205
2013,1.068
2013,1.544
2013,0.796
2013,0.962
2013,0.701
2013,0.1
2013,0.368
2013,0.256
2013,0.634
2013,1.12
2013,0.414
2013,1.582
2013,1.279
2013,0.256
2013,0.941
2013,1.699
2013,0.528
2013,0.792
2013,0.219
2013,0.286
2013,0.727
2013,0.677
2013,0.432
2013,1.255
2013,0.812
2013,0.611
2013,1.835
2013,2.483
2013,2.2
2013,1.257
2013,0.165
2013,0.843
2013,1.396
2013,1.296
2013,0.443
2013,0.64
2013,0.888
2013,1.127
2013,1.313
2013,1.337
2013,1.129
2013,0.833
2013,1.428
2013,0.743
2013,0.663
2013,0.284
2013,0.083
2013,0.979
2013,0.661
2013,0.269
2013,0.18
2013,0.505
2013,0.298
2013,0.88
2013,0.669
2013,0.67
2013,1.002
2013,1.386
2013,1.781
2013,0.059
2013,0.685
2013,0.097
2013,0.462
2013,0.845
2013,0.42
2013,1.056
2013,0.072
2013,0.441
2013,0.596
2013,1.719
2013,1.246
2013,0.732
2013,0.573
2013,1.173
2013,0.483
2013,0.854
2013,1.273
2013,0.99
2013,1.22
2013,2.01
2013,1.689
2013,1.444
2013,1.625
2013,0.606
2013,0.525
2013,0.998
2013,1.207
2013,0.996
2013,1.146
2013,1.155
2013,0.987
2013,0.905
2013,1.166
2013,1.211
2013,0.937
2013,0.754
2013,0.843
2013,4.75
2013,0.188
2013,4.623
2013,1.042
2013,1.499
2013,0.768
2013,3.451
2014,1.268
2014,1.879
2014,0.406
2014,0.574
2014,1.06
2014,0.644
2014,0.365
2014,1.359
2014,1.804
2014,0.727
2014,0.906
2014,3.892
2014,2.373
2014,5.25
2014,0.944
2014,1.894
2014,0.572
2014,1.051
2014,1.035
2014,0.807
2014,1.15
2014,2.153
2014,2.058
2014,4.774
2014,0.75
2014,1.662
2014,1.926
2014,8.478
2014,0.79
2014,2.78
2014,2.557
2014,1.061
2014,3.598
2014,2.265
2014,3.991
2014,1.916
2014,3.032
2014,3.236
2014,1.182
2014,0.64
2014,0.074
2014,1.043
2014,0.293
2014,0.678
2014,0.274
2014,0.221
2014,0.386
2014,1.44
2014,0.59
2014,0.895
2014,0.479
2014,1.027
2014,1.706
2014,1.409
2014,0.512
2014,0
2014,0.57
2014,0.766
2014,0.319
2014,0.345
2014,0.267
2014,0.167
2014,0.424
2014,0.308
2014,0.388
2014,0.406
2014,0.475
2014,0.348
2014,0.143
2014,0
2014,0.295
2014,0.276
2014,1.055
2014,1.255
2014,0.323
2014,1.959
2014,0.423
2014,0.723
2014,1.102
2014,0.895
2014,0.097
2014,0.452
2014,0.38
2014,0.52
2014,1.071
2014,0.624
2014,0.732
2014,0.925
2014,0.945
2014,0.468
2014,0.055
2014,0.811
2014,0.753
2014,0.257
2014,0.895
2014,1.009
2014,3.333
2014,3.408
2014,0.672
2014,0.76
2014,0.661
2014,0.657
2014,1.184
2014,0.978
2014,0.939
2014,0.598
2014,0.248
2014,0.476
2014,0.503
2014,0.741
2014,0.968
2014,0.502
2014,0.34
2014,0.996
2014,2.115
2014,0.31
2014,1.167
2014,0.522
2014,0.649
2014,0.863
2014,0.439
2014,0.979
2014,0
2014,1.25
2014,0.847
2014,1.549
2014,0.556
2014,0.803
2014,0.846
2014,0.945
2014,0.75
2014,0.955
2014,0.743
2014,0.063
2014,0.752
2014,0.578
2014,0.333
2014,1.91
2014,0.445
2014,0.964
2014,1.15
2014,0.49
2014,0.28
2014,0.756
2014,0.481
2014,1.881
2014,1.088
2014,0.859
2014,0.566
2014,0.566
2014,1.191
2014,0.233
2014,0.853
2014,1.027
2014,0.112
2014,0.319
2014,0.807
2014,0.549
2014,1.374
2014,0.638
2014,0.701
2014,0.583
2014,0.836
2014,0.482
2014,0.451
2014,0
2014,0.26
2014,0.08
2014,0.529
2014,0.978
2014,1.155
2014,1.841
2014,1.075
2014,0.885
2014,1.358
2014,1.55
2014,0.721
2014,0.66
2014,2.52
2014,0.807
2014,0.414
2014,1.741
2014,0.517
2014,0.257
2014,4.151
2014,2.431
2014,2.546
2014,3.786
2014,1.653
2014,0.933
2014,1.082
2014,1.941
2014,1.349
2014,0.844
2014,1.117
2014,1.607
2014,0.874
2014,0.987
2014,0.781
2014,1.438
2014,0.729
2014,0.42
2014,1.078
2014,0.704
2014,2.465
2014,0.438
2014,0.211
2014,0.445
2014,0.611
2014,0.78
2014,3.914
2014,1.45
2014,0.503
2014,1.351
2014,1.414
2014,1.809
2014,0.523
2014,0.537
2014,4.091
2014,0.569
2014,1.647
2014,2.066
2014,1.313
2014,1.035
2014,0.685
2014,0.772
2014,0.325
2014,1.222
2014,0.506
2014,1.376
2014,0.98
2014,1.832
2014,0.793
2014,0.828
2014,1.457
2014,1.04
2014,10.952
2014,0.901
2014,0.843
2014,0.897
2014,0.75
2014,1.237
2014,0.163
2014,0.985
2014,0.987
2014,0.939
2014,1.794
2014,0.266
2014,1.128
2014,0.981
2014,0.978
2014,1.103
2014,1.734
2014,1.148
2014,0.873
2014,1.203
2014,1.128
2014,0.537
2014,0.162
2014,0
2014,1.31
2014,0.763
2014,2.207
2014,0.786
2014,0.651
2014,0.495
2014,0.806
2014,0.393
2014,0.565
2014,0.813
2014,1.917
2014,1.331
2014,1.634
2014,1.316
2014,0.408
2014,1.063
2014,0.62
2014,0.717
2014,0.257
2014,0.825
2014,1.801
2014,0.767
2014,0.901
2014,0.813
2014,0.596
2014,1.646
2014,1.775
2014,1.505
2014,1.735
2014,0.168
2014,0.149
2014,0.588
2014,0.927
2014,1.76
2014,1.216
2014,1.709
2014,2.368
2014,1.693
2014,1.272
2014,1.464
2014,1.244
2014,0.864
2014,0.882
2014,1.085
2014,0.59
2014,0.339
2014,0.734
2014,0.085
2014,0.306
2014,0.243
2014,0.069
2014,0.044
2014,0.209
2014,0.489
2014,0.185
2014,0.604
2014,0.765
2014,1.334
2014,1.344
2014,0.004
2014,1.233
2014,3.161
2014,1.207
2014,0.62
2014,1.133
2014,0.837
2014,1.479
2014,1.973
2014,1.309
2014,0.487
2014,0.591
2014,0.081
2014,1.362
2014,0.792
2014,1.942
2014,0.462
2014,0.846
2014,2.793
2014,0.894
2014,0.377
2014,0.892
2014,1.151
2014,0.052
2014,0.508
2014,0.686
2014,1.411
2014,1.207
2014,1.106
2014,0.287
2014,0.074
2014,1.662
2014,0.322
2014,0.748
2014,0.5
2014,0.273
2014,3.75
2014,3.385
2014,2.417
2014,0.95
2014,0.437
2014,1.531
2014,4.469
2014,0.418
2014,1.194
2014,0.789
2014,0.855
2014,1.165
2014,1.264
2014,1.004
2014,0.434
2014,2.236
2014,0.822
2014,1.45
2014,1.542
2014,1.076
2014,1.117
2014,0.661
2014,0.922
2014,0.793
2014,0.423
2014,1.837
2014,0.875
2014,1.019
2014,1.804
2014,1.767
2014,0.796
2014,0.044
2014,2.769
2014,1.288
2014,0.688
2014,0.667
2014,1.057
2014,1.536
2014,0.763
2014,0.784
2014,2.88
2014,1.096
2014,0.996
2014,1.191
2014,1.417
2014,1.66
2014,1.006
2014,0.885
2014,0.373
2014,1.644
2014,1.595
2014,0.813
2014,0.731
2014,1.597
2014,1.048
2014,1.598
2014,0.728
2014,1.796
2014,1.318
2014,2.067
2014,1.458
2014,0.994
2014,0.859
2014,1.218
2014,0.839
2014,1.088
2014,1.05
2014,1.142
2014,1.003
2014,0.781
2014,1.005
2014,1.109
2014,1.094
2014,1.222
2014,1.023
2014,1.08
2014,0.944
2014,3.13
2014,0.758
2014,2.046
2014,0.942
2014,3.485
2014,0.98
2014,0.312
2014,1.115
2014,1.735
2014,0.956
2014,3.457
2014,1.104
2014,1.157
2014,1.514
2014,1.331
2014,5.909
2014,1.371
2014,2.177
2014,1.226
2014,2.496
2014,0.7
2014,0.521
2014,1.052
2014,1.008
2014,0.756
2014,1.411
2014,1.431
2014,0.52
2014,0.79
2014,0.42
2014,0.992
2014,1.502
2014,4.738
2014,0.773
2014,3.45
2014,0.297
2014,1.347
2014,4.479
2014,0.675
2014,0.746
2014,0.663
2014,1.006
2014,0.738
2014,0.528
2014,0.029
2014,1.071
2014,1.451
2014,0.742
2014,0.762
2014,0.66
2014,0.002
2014,0.348
2014,0.733
2014,0.657
2014,1.313
2014,0.965
2014,1.455
2014,1.172
2014,0.444
2014,0.806
2014,1.557
2014,0.457
2014,0.741
2014,0.266
2014,0.276
2014,0.685
2014,1.173
2014,0.779
2014,0.776
2014,1.018
2014,0.786
2014,1.541
2014,2.434
2014,2.252
2014,1.237
2014,0.2
2014,0.758
2014,1.397
2014,1.146
2014,0.535
2014,0.501
2014,0.523
2014,0.931
2014,1.328
2014,1.586
2014,1.065
2014,1.04
2014,1.193
2014,0.751
2014,1.078
2014,0.378
2014,0.118
2014,1.105
2014,0.646
2014,0.243
2014,0.198
2014,0.318
2014,0.797
2014,0.541
2014,0.484
2014,0.803
2014,1.012
2014,1.42
2014,1.465
2014,0.018
2014,0.648
2014,0.106
2014,0.336
2014,0.67
2014,0.405
2014,0.855
2014,0.173
2014,0.524
2014,0.657
2014,1.998
2014,1.129
2014,0.534
2014,0.6
2014,0.955
2014,0.379
2014,0.769
2014,0.972
2014,0.815
2014,1.183
2014,1.953
2014,1.564
2014,1.37
2014,1.558
2014,0.492
2014,0.405
2014,0.877
2014,0.93
2014,0.992
2014,1.391
2014,0.981
2014,1.038
2014,0.814
2014,1.004
2014,1.349
2014,0.86
2014,0.816
2014,0.69
2014,4.504
2014,0.194
2014,4.039
2014,1.61
2014,1.346
2014,0.72
2014,3.263
